20,40,50,10,329,103,5299.43165204041,16002.7944519486
20,40,50,10,329,105,227.852847238101,770.153311788574
20,40,50,10,329,107,588.691501110027,1845.2803943645
20,40,50,10,329,109,297.467827743756,967.443228853537
20,40,50,10,329,111,112.811710055682,463.755086515405
20,40,50,10,329,112,990.398316464131,3038.56733653685
20,40,50,10,329,113,111.905825180193,463.134596803224
20,40,50,10,329,114,392.134748083289,1263.88165771509
20,40,50,10,329,115,381.884784113619,1240.47819303354
20,40,50,10,329,116,102.833660518576,443.407476491372
20,40,50,10,329,117,121.232737059251,482.634255785857
20,40,50,10,329,119,517.951840142913,1645.54829188958
20,40,50,10,329,120,118.196313562709,474.138582227901
20,40,50,10,329,121,134.885584409893,516.360567481473
20,40,50,10,329,122,473.642404466218,1504.39832988267
20,40,50,10,329,123,1207.94275148107,3730.39114652337
20,40,50,10,329,129,479.904886466852,1500.13663574695
20,40,50,10,329,131,714.630174494592,2188.00282568199
20,40,50,10,329,135,553.563599170044,1749.83116409736
20,40,50,10,329,137,835.841753905341,2581.63156853805
20,40,50,10,329,145,811.248319155836,2510.76503442769
20,40,50,10,329,147,920.461164065877,2837.22225244613
20,40,50,10,329,149,10493.7063687782,31696.0028150879
20,40,50,10,329,151,24551.3539231636,74069.2178476935
20,40,50,10,329,153,1744.01938790197,5313.54537697155
20,40,50,10,329,155,12594.3813013498,38052.8514400274
20,40,50,10,329,159,3603.66046506878,10922.2829583516
20,40,50,10,329,161,870.511771240946,2683.83407506649
20,40,50,10,329,163,14015.5213743717,42280.4962492951
20,40,50,10,329,169,910.51446205818,2805.81283143027
20,40,50,10,329,171,437.376175277802,1409.28402163863
20,40,50,10,329,173,2326.18068403591,7061.36962964653
20,40,50,10,329,175,8112.08268045788,24460.1518918835
20,40,50,10,329,177,2344.97767257088,7112.5414673354
20,40,50,10,329,179,633.452888361393,1960.84803163552
20,40,50,10,329,180,16967.6341394392,51206.4272960266
20,40,50,10,329,181,16967.6341394392,51206.4272960266
20,40,50,10,329,183,438.881008297493,1385.55659771836
20,40,50,10,329,185,891.739795973422,2740.07618905962
20,40,50,10,329,186,171.574326300534,622.892081505868
20,40,50,10,329,187,335.212232435827,1084.97886560974
20,40,50,10,329,189,242.898617503292,824.659046547415
20,40,50,10,329,191,7127.5527297146,21488.3239771693
20,40,50,10,329,193,24551.3536504671,74069.2170312534
20,40,50,10,329,195,11577.8730264627,35052.9985358168
20,40,50,10,329,197,236.689914230823,806.552060210297
20,40,50,10,329,199,268.962166507381,886.322975763942
20,40,50,10,329,202,310.964896571515,1032.61035092544
20,40,50,10,329,203,10187.0703490709,30681.5836028087
20,40,50,10,329,204,310.964896571515,1032.61035092544
20,40,50,10,329,205,171.574326300545,622.892081505895
20,40,50,10,329,207,240.404358456593,800.263700011507
20,40,50,10,329,209,298.281074719483,977.806735747697
20,40,50,10,329,211,536.104021983238,1681.82466631214
20,40,50,10,329,213,116.690054506327,476.247811945123
20,40,50,10,329,215,96.6302880627641,431.852473009111
20,40,50,10,329,217,350.606482167247,1121.33254474933
20,40,50,10,329,219,417.423368113658,1346.13505893637
20,40,50,10,329,221,417.423368113688,1346.13505893644
20,40,50,10,329,223,112.411101791732,465.303897085542
20,40,50,10,329,225,116.93241863536,476.279307274856
20,40,50,10,329,229,242.898617503292,824.659046547415
20,40,50,10,329,231,404.319024406141,1273.99673282207
20,40,50,10,329,233,24551.3529704717,74069.2149749096
20,40,50,10,329,235,3265.84163264093,9909.91826400629
20,40,50,10,329,237,617.597334431288,1919.97214143051
20,40,50,10,329,238,1808.50215725407,5506.0978211282
20,40,50,10,329,239,1817.40145383179,5515.34001336245
20,40,50,10,329,240,1808.50215725407,5506.0978211282
20,40,50,10,329,241,1808.50215725407,5506.0978211282
20,40,50,10,329,243,1814.25346795337,5523.39893803611
20,40,50,10,329,245,4322.55170610547,13087.3851568084
20,40,50,10,329,247,7637.38775332438,23079.3925668566
20,40,50,10,329,249,14904.4012658792,44980.1520762214
20,40,50,10,329,251,21324.8750416859,64338.3237483729
20,40,50,10,329,257,23454.1982396034,70760.0476195229
20,40,50,10,329,261,15829.3547601573,47760.0013341543
20,40,50,10,329,263,23963.6857473238,72296.7050304602
20,40,50,10,329,269,4248.80483486693,12849.894118641
20,40,50,10,329,271,24548.0523356518,74059.4230600992
20,40,50,10,329,273,5147.85302309804,15551.4499567295
20,40,50,10,329,275,16576.4108740076,50009.0294574416
20,40,50,10,329,277,24509.5253461626,73943.053383091
20,40,50,10,329,281,17221.4788030803,51954.2483975772
