50,0.5,0.01,4,311,199,199,311,325.815556050941,2402
50,0.5,0.01,4,213,171,311,171,268.978286425461,4994
50,0.5,0.01,4,311,171,311,197,284.601229859235,2978
50,0.5,0.01,4,199,197,311,171,284.452764931751,4754
50,0.5,0.01,4,215,171,199,116,275.129611265599,434
50,0.5,0.01,4,171,171,116,311,268.163309914928,3362
50,0.5,0.01,4,311,313,135,213,327.023724878554,3650
50,0.5,0.01,4,171,116,215,135,280.513238594207,194
50,0.5,0.01,4,215,199,311,171,274.311866668977,626
50,0.5,0.01,4,135,311,171,116,283.502210857177,3986
50,0.5,0.01,16,171,215,311,171,263.896645645795,3116
50,0.5,0.01,16,199,171,215,215,270.34012453672,2864
50,0.5,0.01,16,171,215,215,135,276.44565763453,2444
50,0.5,0.01,16,171,215,215,171,260.973509373777,4334
50,0.5,0.01,16,171,311,116,171,268.163309914928,4334
50,0.5,0.01,16,116,215,171,171,265.304866281648,3074
50,0.5,0.01,16,311,171,135,215,279.351744902238,2570
50,0.5,0.01,16,171,215,311,171,263.896645645795,4670
50,0.5,0.01,16,171,223,311,171,271.142963790456,4838
50,0.5,0.01,16,171,199,311,197,284.452764931751,2150
50,0.5,0.01,48,171,199,215,215,270.34012453672,2598
50,0.5,0.01,48,311,171,171,215,263.896645645795,4418
50,0.5,0.01,48,199,215,215,171,270.34012453672,3950
50,0.5,0.01,48,215,171,171,215,260.973509373777,4860
50,0.5,0.01,48,171,215,131,171,267.1050149401,4522
50,0.5,0.01,48,311,199,135,215,308.095418324487,4106
50,0.5,0.01,48,135,199,207,215,309.894297146746,4990
50,0.5,0.01,48,171,215,199,311,274.311866668977,2962
50,0.5,0.01,48,171,215,171,207,276.328592044794,4600
50,0.5,0.01,48,171,311,171,116,268.163309914928,2572
50,0.5,0.01,88,135,199,135,311,306.541238399087,4400
50,0.5,0.01,88,199,199,135,215,302.826398865114,3782
50,0.5,0.01,88,199,213,116,135,317.12293005226,2768
50,0.5,0.01,88,313,135,313,311,326.915325653496,4178
50,0.5,0.01,88,311,171,171,215,263.896645645795,2072
50,0.5,0.01,88,171,215,171,215,260.973509373777,686
50,0.5,0.01,88,199,135,215,135,299.521342134359,3992
50,0.5,0.01,88,171,135,215,199,281.022805566016,4628
50,0.5,0.01,88,215,135,171,311,279.351744902238,4916
50,0.5,0.01,88,171,171,215,225,268.297553024192,3872
