50,0.5,0.01,4,155,197,202,155,126114.448739535,2594
50,0.5,0.01,4,159,159,202,186,107425.955377596,4898
50,0.5,0.01,4,159,155,197,202,112349.916148984,3842
50,0.5,0.01,4,155,159,215,202,114680.349190834,4130
50,0.5,0.01,4,197,159,159,204,102670.754015282,530
50,0.5,0.01,4,325,159,204,159,98412.1953482776,1682
50,0.5,0.01,4,159,186,159,197,104668.718323113,434
50,0.5,0.01,4,205,159,159,159,101817.097750642,578
50,0.5,0.01,4,325,159,159,202,98412.1953482776,4850
50,0.5,0.01,4,159,204,159,215,104270.64421852,3986
50,0.5,0.01,16,159,325,159,159,98204.0052075667,2150
50,0.5,0.01,16,325,159,159,202,98412.1953482776,1100
50,0.5,0.01,16,159,325,159,159,98204.0052075667,344
50,0.5,0.01,16,131,159,159,325,102047.678743535,764
50,0.5,0.01,16,159,202,159,159,99145.429789061,2612
50,0.5,0.01,16,325,159,159,204,98412.1953482776,2192
50,0.5,0.01,16,159,202,159,215,104270.64421852,4502
50,0.5,0.01,16,325,159,159,159,98204.0052075667,3662
50,0.5,0.01,16,159,159,159,325,98204.0052075667,3074
50,0.5,0.01,16,204,159,159,325,98412.1953482776,3956
50,0.5,0.01,48,159,325,159,159,98204.0052075667,1948
50,0.5,0.01,48,204,197,159,159,102670.754015282,700
50,0.5,0.01,48,159,202,159,197,102670.754015282,674
50,0.5,0.01,48,204,159,325,159,98412.1953482776,596
50,0.5,0.01,48,197,205,159,159,104668.718323147,2026
50,0.5,0.01,48,325,159,202,155,108190.671269198,3040
50,0.5,0.01,48,129,159,204,159,105783.997426545,4314
50,0.5,0.01,48,159,202,325,159,98412.1953482776,2546
50,0.5,0.01,48,131,159,202,159,103543.264893683,3820
50,0.5,0.01,48,159,197,204,159,102670.754015282,2338
50,0.5,0.01,88,197,204,159,159,102670.754015282,548
50,0.5,0.01,88,202,325,159,159,98412.1953482776,476
50,0.5,0.01,88,159,159,159,325,98204.0052075667,4688
50,0.5,0.01,88,159,159,159,325,98204.0052075667,1622
50,0.5,0.01,88,325,202,159,159,98412.1953482776,3842
50,0.5,0.01,88,159,159,159,325,98204.0052075667,4334
50,0.5,0.01,88,131,159,325,159,102047.678743535,752
50,0.5,0.01,88,131,325,159,204,106019.98732811,1232
50,0.5,0.01,88,205,159,159,159,101817.097750642,4244
50,0.5,0.01,88,159,159,204,325,98412.1953482776,974
50,0.5,0.05,4,159,159,159,325,98204.0052075667,4178
50,0.5,0.05,4,159,159,159,325,98204.0052075667,3362
50,0.5,0.05,4,325,159,159,159,98204.0052075667,2642
50,0.5,0.05,4,159,325,159,159,98204.0052075667,3314
50,0.5,0.05,4,159,159,325,159,98204.0052075667,4274
50,0.5,0.05,4,325,159,159,159,98204.0052075667,5042
50,0.5,0.05,4,159,159,325,159,98204.0052075667,722
50,0.5,0.05,4,325,159,159,159,98204.0052075667,3842
50,0.5,0.05,4,159,325,159,159,98204.0052075667,4706
50,0.5,0.05,4,159,131,202,159,103543.264893683,3890
50,0.5,0.05,16,325,159,159,159,98204.0052075667,764
50,0.5,0.05,16,325,159,159,159,98204.0052075667,554
50,0.5,0.05,16,159,159,325,159,98204.0052075667,4502
50,0.5,0.05,16,159,159,159,325,98204.0052075667,2864
50,0.5,0.05,16,159,325,159,159,98204.0052075667,2906
50,0.5,0.05,16,159,325,159,159,98204.0052075667,2738
50,0.5,0.05,16,325,159,159,159,98204.0052075667,1730
50,0.5,0.05,16,204,325,159,159,98412.1953482776,3368
50,0.5,0.05,16,202,159,197,159,102670.754015282,596
50,0.5,0.05,16,159,325,159,204,98412.1953482776,1394
50,0.5,0.05,48,159,159,159,325,98204.0052075667,544
50,0.5,0.05,48,204,325,159,159,98412.1953482776,3274
50,0.5,0.05,48,159,159,159,325,98204.0052075667,3690
50,0.5,0.05,48,159,159,159,325,98204.0052075667,2182
50,0.5,0.05,48,325,159,159,159,98204.0052075667,3898
50,0.5,0.05,48,159,159,159,325,98204.0052075667,2026
50,0.5,0.05,48,325,159,159,159,98204.0052075667,2182
50,0.5,0.05,48,159,159,325,159,98204.0052075667,1688
50,0.5,0.05,48,159,159,325,197,101663.779625243,4054
50,0.5,0.05,48,159,325,159,159,98204.0052075667,3482
50,0.5,0.05,88,159,325,159,159,98204.0052075667,1694
50,0.5,0.05,88,159,159,325,159,98204.0052075667,362
50,0.5,0.05,88,159,159,325,159,98204.0052075667,3128
50,0.5,0.05,88,325,159,159,159,98204.0052075667,4880
50,0.5,0.05,88,159,159,325,159,98204.0052075667,3248
50,0.5,0.05,88,204,159,325,159,98412.1953482776,752
50,0.5,0.05,88,159,159,159,325,98204.0052075667,4772
50,0.5,0.05,88,159,159,325,159,98204.0052075667,3026
50,0.5,0.05,88,159,325,159,204,98412.1953482776,1988
50,0.5,0.05,88,159,197,325,159,101663.779625243,4538
50,0.5,0.2,4,159,159,202,325,98412.1953482776,1538
50,0.5,0.2,4,325,159,202,159,98412.1953482776,2258
50,0.5,0.2,4,325,159,159,159,98204.0052075667,4898
50,0.5,0.2,4,325,159,159,159,98204.0052075667,2066
50,0.5,0.2,4,159,325,159,159,98204.0052075667,2498
50,0.5,0.2,4,159,159,159,325,98204.0052075667,2066
50,0.5,0.2,4,159,325,159,159,98204.0052075667,1490
50,0.5,0.2,4,159,159,325,159,98204.0052075667,1538
50,0.5,0.2,4,159,159,325,159,98204.0052075667,1154
50,0.5,0.2,4,159,159,325,159,98204.0052075667,4754
50,0.5,0.2,16,159,159,159,325,98204.0052075667,1058
50,0.5,0.2,16,159,159,325,159,98204.0052075667,1982
50,0.5,0.2,16,159,159,159,325,98204.0052075667,2234
50,0.5,0.2,16,325,159,159,159,98204.0052075667,3284
50,0.5,0.2,16,159,159,159,325,98204.0052075667,1058
50,0.5,0.2,16,159,159,159,325,98204.0052075667,1688
50,0.5,0.2,16,159,159,325,159,98204.0052075667,2024
50,0.5,0.2,16,325,159,159,159,98204.0052075667,3200
50,0.5,0.2,16,325,159,159,159,98204.0052075667,848
50,0.5,0.2,16,159,159,325,159,98204.0052075667,1478
50,0.5,0.2,48,159,325,159,159,98204.0052075667,4054
50,0.5,0.2,48,159,159,159,325,98204.0052075667,570
50,0.5,0.2,48,159,159,159,325,98204.0052075667,1376
50,0.5,0.2,48,159,159,159,325,98204.0052075667,1428
50,0.5,0.2,48,159,325,159,159,98204.0052075667,2234
50,0.5,0.2,48,159,159,325,159,98204.0052075667,4938
50,0.5,0.2,48,159,325,159,159,98204.0052075667,2702
50,0.5,0.2,48,325,159,159,159,98204.0052075667,3924
50,0.5,0.2,48,202,159,325,159,98412.1953482776,2442
50,0.5,0.2,48,325,159,159,159,98204.0052075667,1974
50,0.5,0.2,88,159,159,325,159,98204.0052075667,530
50,0.5,0.2,88,325,159,159,159,98204.0052075667,2732
50,0.5,0.2,88,159,325,159,159,98204.0052075667,1370
50,0.5,0.2,88,159,159,325,159,98204.0052075667,296
50,0.5,0.2,88,159,159,159,325,98204.0052075667,728
50,0.5,0.2,88,159,159,159,325,98204.0052075667,842
50,0.5,0.2,88,159,159,159,325,98204.0052075667,1604
50,0.5,0.2,88,325,159,159,159,98204.0052075667,446
50,0.5,0.2,88,159,159,325,159,98204.0052075667,854
50,0.5,0.2,88,159,159,325,159,98204.0052075667,1544
50,0.5,0.5,4,159,325,131,159,102047.678743535,4274
50,0.5,0.5,4,159,159,159,112,104413.885048175,2642
50,0.5,0.5,4,159,217,159,159,105251.89674885,2498
50,0.5,0.5,4,159,325,159,159,98204.0052075667,3074
50,0.5,0.5,4,325,159,197,159,101663.779625243,2258
50,0.5,0.5,4,159,202,131,159,103543.264893683,4466
50,0.5,0.5,4,325,159,159,197,101663.779625243,4514
50,0.5,0.5,4,325,159,159,159,98204.0052075667,3698
50,0.5,0.5,4,204,325,159,159,98412.1953482776,482
50,0.5,0.5,4,159,159,325,159,98204.0052075667,3650
50,0.5,0.5,16,202,159,159,325,98412.1953482776,3998
50,0.5,0.5,16,159,159,325,159,98204.0052075667,638
50,0.5,0.5,16,159,159,325,159,98204.0052075667,3998
50,0.5,0.5,16,159,325,159,202,98412.1953482776,3620
50,0.5,0.5,16,159,159,159,325,98204.0052075667,2234
50,0.5,0.5,16,159,159,325,159,98204.0052075667,3368
50,0.5,0.5,16,159,204,159,325,98412.1953482776,638
50,0.5,0.5,16,159,159,325,204,98412.1953482776,4418
50,0.5,0.5,16,159,159,325,159,98204.0052075667,4880
50,0.5,0.5,16,159,159,197,325,101663.779625243,2696
50,0.5,0.5,48,159,159,159,325,98204.0052075667,3950
50,0.5,0.5,48,325,159,159,159,98204.0052075667,4730
50,0.5,0.5,48,159,325,159,159,98204.0052075667,3352
50,0.5,0.5,48,159,159,159,325,98204.0052075667,2000
50,0.5,0.5,48,159,159,325,159,98204.0052075667,1740
50,0.5,0.5,48,325,159,159,159,98204.0052075667,1766
50,0.5,0.5,48,159,159,159,325,98204.0052075667,1220
50,0.5,0.5,48,159,159,159,325,98204.0052075667,1272
50,0.5,0.5,48,325,159,159,159,98204.0052075667,1740
50,0.5,0.5,48,159,325,159,159,98204.0052075667,2182
50,0.5,0.5,88,325,159,159,159,98204.0052075667,2294
50,0.5,0.5,88,159,159,325,159,98204.0052075667,1502
50,0.5,0.5,88,159,159,159,325,98204.0052075667,2858
50,0.5,0.5,88,159,325,159,159,98204.0052075667,698
50,0.5,0.5,88,325,159,159,159,98204.0052075667,1010
50,0.5,0.5,88,159,159,325,159,98204.0052075667,1052
50,0.5,0.5,88,159,159,325,159,98204.0052075667,2462
50,0.5,0.5,88,159,325,159,159,98204.0052075667,920
50,0.5,0.5,88,159,159,325,159,98204.0052075667,1034
50,0.5,0.5,88,159,159,159,325,98204.0052075667,3236
50,0.7,0.01,4,159,159,159,202,99145.429789061,530
50,0.7,0.01,4,325,159,159,159,98204.0052075667,2978
50,0.7,0.01,4,113,186,197,159,117240.705575086,4274
50,0.7,0.01,4,186,159,325,159,103303.934997196,4274
50,0.7,0.01,4,204,159,159,159,99145.429789061,4850
50,0.7,0.01,4,202,159,159,215,104270.64421852,3314
50,0.7,0.01,4,325,202,159,159,98412.1953482776,3746
50,0.7,0.01,4,204,155,197,325,121152.175718017,4130
50,0.7,0.01,4,186,131,325,159,111106.858749732,3458
50,0.7,0.01,4,204,159,131,325,106019.98732811,4226
50,0.7,0.01,16,159,204,159,159,99145.429789061,806
