50,0.5,0.01,4,159,325,159,114426.751400555,1586
50,0.5,0.01,4,202,159,159,115475.141019003,2066
50,0.5,0.01,4,325,159,159,114426.751400555,242
50,0.5,0.01,4,325,159,159,114426.751400555,2978
50,0.5,0.01,4,325,159,159,114426.751400555,4466
50,0.5,0.01,4,159,159,205,118324.810973698,290
50,0.5,0.01,4,159,159,159,115056.35952459,4946
50,0.5,0.01,4,197,159,325,123392.334221622,2210
50,0.5,0.01,4,159,159,325,114426.751400555,3794
50,0.5,0.01,4,159,159,159,115056.35952459,2018
50,0.5,0.01,16,159,159,159,115056.35952459,638
50,0.5,0.01,16,159,159,325,114426.751400555,218
50,0.5,0.01,16,325,186,159,126520.669441425,4880
50,0.5,0.01,16,325,159,159,114426.751400555,3452
50,0.5,0.01,16,186,159,197,126034.275286743,470
50,0.5,0.01,16,159,205,325,126520.669441457,2654
50,0.5,0.01,16,204,159,325,120593.775640039,4208
50,0.5,0.01,16,204,159,325,120593.775640039,2318
50,0.5,0.01,16,159,159,205,118324.810973698,1310
50,0.5,0.01,16,159,159,325,114426.751400555,5006
50,0.5,0.01,48,204,159,197,124381.740039929,3092
50,0.5,0.01,48,325,202,159,120593.775640039,4756
50,0.5,0.01,48,159,202,197,124381.740039929,492
50,0.5,0.01,48,159,205,159,118324.810973698,1272
50,0.5,0.01,48,186,197,159,126034.275286743,882
50,0.5,0.01,48,159,325,159,114426.751400555,1610
50,0.5,0.01,48,159,159,159,115056.35952459,3404
50,0.5,0.01,48,325,159,159,114426.751400555,3040
50,0.5,0.01,48,159,159,325,114426.751400555,414
50,0.5,0.01,48,159,202,159,115475.141019003,4418
50,0.5,0.01,88,159,325,159,114426.751400555,1322
50,0.5,0.01,88,159,159,325,114426.751400555,1958
50,0.5,0.01,88,159,159,325,114426.751400555,1886
50,0.5,0.01,88,202,197,159,124381.740039929,4412
50,0.5,0.01,88,204,112,159,130163.670457129,4658
50,0.5,0.01,88,159,131,159,120303.245560363,4844
50,0.5,0.01,88,159,159,204,115475.141019003,2834
50,0.5,0.01,88,159,159,325,114426.751400555,4220
50,0.5,0.01,88,202,159,155,128059.807698911,4244
50,0.5,0.01,88,159,205,159,118324.810973698,3614
50,0.5,0.05,4,159,325,159,114426.751400555,1538
50,0.5,0.05,4,325,159,159,114426.751400555,4226
50,0.5,0.05,4,159,159,325,114426.751400555,4418
50,0.5,0.05,4,325,159,159,114426.751400555,3314
50,0.5,0.05,4,159,325,159,114426.751400555,3026
50,0.5,0.05,4,159,325,159,114426.751400555,962
50,0.5,0.05,4,159,159,204,115475.141019003,4946
50,0.5,0.05,4,325,159,159,114426.751400555,722
50,0.5,0.05,4,159,159,325,114426.751400555,1298
50,0.5,0.05,4,325,159,159,114426.751400555,4466
50,0.5,0.05,16,159,159,325,114426.751400555,3368
50,0.5,0.05,16,159,325,159,114426.751400555,1520
50,0.5,0.05,16,159,325,159,114426.751400555,1142
50,0.5,0.05,16,159,159,204,115475.141019003,2612
50,0.5,0.05,16,159,159,159,115056.35952459,3158
50,0.5,0.05,16,325,159,159,114426.751400555,1604
50,0.5,0.05,16,159,159,204,115475.141019003,4796
50,0.5,0.05,16,159,159,159,115056.35952459,4376
50,0.5,0.05,16,159,159,325,114426.751400555,1730
50,0.5,0.05,16,159,159,325,114426.751400555,596
50,0.5,0.05,48,159,159,325,114426.751400555,1584
50,0.5,0.05,48,159,159,325,114426.751400555,3092
50,0.5,0.05,48,159,159,325,114426.751400555,674
50,0.5,0.05,48,159,325,159,114426.751400555,570
